,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
RBMS3,0,2.366324361,0.957,0.508,0
CASC15,0,2.421637856,0.959,0.33,0
CUBN,0,-3.548230112,0.234,0.884,0
SLC16A9,0,-2.730417652,0.1,0.724,0
SLC5A12,0,-2.669665485,0.043,0.664,0
GRAMD1B,0,-2.394443637,0.002,0.532,0
TPM1,1.338E-291,2.215870819,0.963,0.54,3.7423E-287
PRICKLE1,4.0509E-278,2.801707892,0.85,0.201,1.133E-273
PSD3,1.1112E-276,2.661247935,0.825,0.156,3.108E-272
PTH1R,1.6705E-273,-2.724965642,0.055,0.582,4.6725E-269
PDK4,9.1703E-271,-2.197837541,0.049,0.59,2.5649E-266
TNC,9.4525E-261,3.444706913,0.726,0.048,2.6439E-256
DLGAP1,2.0895E-255,2.287656402,0.9,0.271,5.8444E-251
AC096577.1,1.3987E-251,-3.452310794,0.092,0.614,3.9122E-247
ROBO2,4.8117E-245,2.791196953,0.849,0.253,1.3458E-240
EGF,2.0114E-244,-2.593345099,0.027,0.489,5.626E-240
SLC13A3,4.1545E-243,-2.526201872,0.069,0.568,1.162E-238
ACSM2B,1.6692E-241,-2.433558328,0.329,0.815,4.6687E-237
RNF152,1.4447E-240,-2.319623531,0.145,0.662,4.0408E-236
KIF26B,5.9864E-240,2.210000976,0.876,0.283,1.6744E-235
SLC6A13,6.8644E-240,-2.048077621,0.039,0.511,1.92E-235
KCNT2,1.0801E-239,2.72425686,0.781,0.131,3.0209E-235
PDZD2,3.1516E-239,-2.326169353,0.118,0.631,8.815E-235
FKBP5,1.7153E-235,-3.045658182,0.173,0.679,4.7978E-231
EXT1,1.3195E-231,1.911556422,0.947,0.646,3.6907E-227
MME,7.6148E-230,-2.090230379,0.086,0.571,2.1299E-225
AC098588.3,1.687E-227,-2.303876229,0.118,0.615,4.7184E-223
MIOX,1.6272E-223,-2.237329492,0.023,0.449,4.5514E-219
AGXT2,2.5089E-221,-1.895138997,0.022,0.446,7.0174E-217
PCDH15,9.8625E-213,-1.785545635,0.013,0.411,2.7586E-208
COL8A1,8.5001E-210,2.53541902,0.74,0.171,2.3775E-205
ACTN1,3.5052E-202,2.03331219,0.761,0.177,9.8041E-198
SAMD4A,1.9427E-200,1.848936878,0.927,0.485,5.4339E-196
CREB5,3.98E-190,1.694201939,0.881,0.353,1.1132E-185
LINC00278,1.5748E-187,-1.744380378,0.041,0.448,4.4047E-183
LPP,4.2395E-185,1.324055275,0.981,0.869,1.1858E-180
SLC12A1,4.935E-185,-2.34658979,0.026,0.397,1.3803E-180
NFKBIZ,5.483E-185,1.737995984,0.761,0.19,1.5336E-180
KCNIP1,4.428E-183,2.322865563,0.643,0.103,1.2385E-178
ALDOB,1.2809E-180,-1.371400871,0.006,0.34,3.5826E-176
FTL,2.0677E-180,-1.246999883,0,0.322,5.7833E-176
ZNF804B,3.5714E-178,-2.001687556,0.085,0.5,9.9892E-174
SLC13A1,5.2317E-176,-2.107014805,0.108,0.527,1.4633E-171
VCL,4.1062E-174,2.008683508,0.771,0.265,1.1485E-169
PALLD,2.0841E-173,1.84761421,0.792,0.283,5.8292E-169
SYTL2,6.5748E-173,1.901269999,0.74,0.215,1.839E-168
SORCS1,1.2963E-171,-1.746540132,0.069,0.476,3.6259E-167
UTY,5.7598E-171,-1.506063263,0.053,0.45,1.611E-166
ZFPM2-AS1,1.9043E-170,2.39469309,0.619,0.096,5.3263E-166
PROM1,1.0611E-168,1.527704539,0.784,0.233,2.9678E-164
GPX3,1.3888E-168,-1.752604824,0.065,0.457,3.8844E-164
ITGB8,2.5464E-168,1.395417168,0.962,0.626,7.1224E-164
ACSM2A,6.7016E-167,-1.447980882,0.678,0.922,1.8744E-162
TGFB2,7.5984E-167,2.752428935,0.571,0.061,2.1253E-162
PCK1,7.1812E-165,-1.339211554,0.007,0.317,2.0086E-160
LINC01622,3.3685E-164,-1.848515244,0.048,0.415,9.4218E-160
LSAMP,3.6057E-164,2.631232596,0.671,0.174,1.0085E-159
CRIM1,2.3288E-161,1.84189423,0.877,0.498,6.5136E-157
LINC02615,4.2706E-161,1.682475951,0.818,0.367,1.1945E-156
GPC6,4.4959E-161,1.529784187,0.914,0.641,1.2575E-156
XIST,1.3846E-160,1.262236539,0.843,0.26,3.8726E-156
AL110292.1,2.4527E-158,-1.588088787,0.048,0.406,6.8601E-154
CALD1,1.3508E-157,1.668709299,0.871,0.51,3.7782E-153
UMOD,1.3751E-157,-1.640344687,0.001,0.289,3.846E-153
RASSF4,1.4697E-157,-1.921579159,0.203,0.603,4.1108E-153
DCDC2,1.0859E-156,1.51687062,0.912,0.595,3.0374E-152
NXN,6.3892E-156,1.807782693,0.624,0.121,1.7871E-151
PAPPA,3.8502E-155,1.874112336,0.713,0.229,1.0769E-150
USP9Y,4.2822E-154,-1.339958374,0.044,0.405,1.1977E-149
PTH2R,3.2953E-152,-1.172701807,0.885,0.972,9.2171E-148
VCAN,7.6775E-152,1.708249574,0.528,0.041,2.1474E-147
LINC00671,4.6731E-151,-1.645536864,0.069,0.435,1.3071E-146
AC003044.1,1.2905E-148,-1.677156751,0.105,0.49,3.6096E-144
FAT3,2.3896E-148,2.02903473,0.518,0.041,6.6836E-144
PAH,1.4771E-147,-1.62264874,0.109,0.488,4.1316E-143
PMEPA1,7.2772E-147,2.139692211,0.513,0.044,2.0354E-142
KLF7,5.0465E-145,1.682602825,0.719,0.242,1.4115E-140
EEF1A1,5.4404E-144,-1.233494394,0.121,0.542,1.5217E-139
ATP1A1,9.3095E-144,-1.610638257,0.178,0.58,2.6039E-139
ITGAV,1.3715E-142,1.680284496,0.847,0.478,3.8362E-138
SMIM2-AS1,8.3217E-142,-1.562750233,0.064,0.409,2.3276E-137
AC079298.3,1.4063E-141,3.648036584,0.503,0.053,3.9335E-137
SYNE2,1.619E-141,-1.469606741,0.87,0.963,4.5283E-137
AFM,5.288E-141,-1.474150243,0.005,0.273,1.479E-136
CLDN1,5.9285E-141,1.665104167,0.541,0.071,1.6582E-136
FTH1,1.1825E-140,-1.045854247,0.009,0.284,3.3073E-136
BACH2,6.2364E-139,1.677754002,0.77,0.308,1.7443E-134
LMCD1,1.1186E-138,1.992372522,0.561,0.092,3.1288E-134
HRH1,2.3208E-138,1.772176242,0.523,0.063,6.4914E-134
NT5DC3,5.8482E-138,1.73064676,0.521,0.062,1.6357E-133
BNC2,8.1758E-138,1.207891135,0.939,0.716,2.2868E-133
LRP2,1.2358E-136,-1.454449345,0.628,0.896,3.4565E-132
PRODH2,6.048E-136,-1.320031131,0.01,0.28,1.6916E-131
SLC22A6,6.1357E-136,-1.264430515,0.008,0.273,1.7161E-131
IFFO2,4.0938E-135,1.834156094,0.532,0.079,1.145E-130
DCC,9.1048E-135,-2.794855842,0.051,0.365,2.5466E-130
PLG,1.8593E-134,-1.28501391,0.003,0.257,5.2004E-130
PTGER3,2.1108E-134,-1.441548869,0.072,0.408,5.9038E-130
MT-CO1,4.7067E-134,-1.320174959,0.004,0.26,1.3165E-129
SLC36A2,2.5235E-133,-1.164275144,0.018,0.298,7.0583E-129
ENAH,1.1756E-132,1.518722425,0.672,0.202,3.288E-128
KAZN,6.1536E-132,1.435104381,0.9,0.665,1.7212E-127
TSHZ2,1.2393E-131,1.999701936,0.571,0.11,3.4664E-127
ACMSD,2.7172E-131,-1.503860123,0.123,0.485,7.5999E-127
KNG1,3.3603E-131,-0.985428622,0.009,0.269,9.3988E-127
PLCL1,5.687E-131,-1.651475725,0.563,0.844,1.5906E-126
ATP1B1,1.1687E-130,-1.747230947,0.34,0.683,3.2687E-126
ESRRG,1.9235E-130,-1.3848515,0.728,0.89,5.3801E-126
EBNA1BP2,2.3828E-130,-1.77568906,0.098,0.437,6.6646E-126
TPM4,9.6754E-130,1.50866535,0.555,0.101,2.7062E-125
RAB11FIP3,2.0001E-128,-1.496447558,0.535,0.811,5.5943E-124
LINC00871,1.0688E-127,-1.612444921,0.105,0.458,2.9894E-123
AC016383.2,4.2642E-127,-2.191591021,0.024,0.301,1.1927E-122
MECOM,8.1331E-127,-1.588350212,0.257,0.645,2.2748E-122
ZBTB16,2.3399E-126,-1.37630096,0.482,0.79,6.5448E-122
TRPM3,6.1152E-126,-1.480735632,0.477,0.792,1.7104E-121
ANTXR1,7.1077E-126,1.448410501,0.525,0.079,1.988E-121
ADAMTSL3,1.4461E-125,1.613539952,0.503,0.07,4.0448E-121
TTTY14,1.6848E-125,-1.62034542,0.127,0.484,4.7122E-121
UBASH3B,1.6966E-125,1.782903429,0.481,0.056,4.7454E-121
MT-ND6,3.0973E-124,-0.939522602,0.009,0.256,8.6633E-120
HPN,3.9492E-124,-1.568742407,0.26,0.616,1.1046E-119
CRISPLD2,6.4445E-124,1.918977744,0.471,0.053,1.8025E-119
FGGY,1.1155E-123,-1.619859046,0.428,0.73,3.12E-119
KCNK5,1.5386E-123,-1.379609493,0.058,0.364,4.3036E-119
AK4,1.8244E-123,-1.411429371,0.123,0.47,5.1029E-119
ZFAND5,4.46E-123,-1.336105983,0.091,0.421,1.2475E-118
HNF4A,4.9344E-122,-1.205679693,0.022,0.288,1.3802E-117
MYLK,7.5356E-122,1.443284377,0.716,0.285,2.1077E-117
PLEKHH2,4.3627E-120,1.467391206,0.678,0.23,1.2202E-115
CALB1,9.8291E-120,-1.074367757,0.022,0.284,2.7492E-115
KALRN,2.2929E-119,1.237865377,0.688,0.224,6.4132E-115
SLC4A4,2.297E-119,-1.700694767,0.377,0.71,6.4248E-115
ABCC2,3.6895E-119,-1.083791923,0.012,0.256,1.032E-114
PPFIBP1,1.9487E-118,1.199004943,0.936,0.647,5.4504E-114
BICC1,2.2386E-118,0.911897914,0.987,0.961,6.2613E-114
MIR31HG,5.6276E-118,1.455175351,0.554,0.113,1.574E-113
GLIS3,2.2182E-117,0.995030944,0.956,0.841,6.2044E-113
APBB2,2.3888E-117,1.312482845,0.862,0.555,6.6815E-113
UGCG,3.2328E-117,1.108806826,0.865,0.428,9.0422E-113
SLC28A1,1.1861E-116,-1.524544985,0.161,0.503,3.3175E-112
DEC1,2.6148E-116,2.090454956,0.432,0.037,7.3136E-112
WWC1,6.6782E-116,1.325580379,0.892,0.554,1.8679E-111
MAST4,2.6307E-115,-1.309785454,0.585,0.833,7.358E-111
LDLRAD4,2.8904E-115,1.580568019,0.754,0.353,8.0845E-111
SHROOM3,4.0133E-115,1.336210399,0.864,0.587,1.1225E-110
SGK1,7.1006E-115,-0.916264387,0.007,0.236,1.986E-110
WDR72,9.1001E-115,-1.398922596,0.6,0.819,2.5453E-110
MYH9,1.5081E-114,1.473147967,0.722,0.303,4.2182E-110
ESPN,2.6542E-114,-1.041668883,0.002,0.218,7.4238E-110
MYO1E,1.004E-113,1.310751234,0.786,0.384,2.8082E-109
CCSER1,2.1078E-113,-1.482321957,0.594,0.819,5.8954E-109
RNF212B,4.8227E-113,-1.537338701,0.029,0.289,1.3489E-108
CACNA1E,3.0926E-112,-1.245641585,0.024,0.275,8.6501E-108
TTC28,4.2005E-112,1.051401199,0.932,0.721,1.1749E-107
USP2,8.3844E-112,-0.983597651,0.014,0.251,2.3451E-107
TRIO,8.8038E-112,1.024117321,0.94,0.693,2.4624E-107
PPP1R12B,1.0818E-111,1.437187204,0.766,0.379,3.0258E-107
SLC34A1,1.0884E-111,-1.02472841,0,0.206,3.0443E-107
APOE,3.6853E-111,-0.723833441,0,0.205,1.0308E-106
DPEP1,1.222E-110,-1.294442641,0.055,0.337,3.4179E-106
INSR,4.4822E-110,-1.494759797,0.522,0.76,1.2537E-105
MTHFD1L,3.5319E-109,1.259064858,0.633,0.191,9.8787E-105
ABI3BP,1.0651E-108,1.50565944,0.673,0.251,2.979E-104
MT-ND5,1.1801E-108,-0.870210244,0,0.202,3.3007E-104
FAM189A1,2.2502E-108,1.142929237,0.792,0.388,6.2937E-104
MACC1,2.8816E-108,1.275083171,0.853,0.468,8.0597E-104
PDE10A,3.0298E-108,-1.324837414,0.234,0.593,8.4743E-104
CDH9,5.3757E-108,-1.534956727,0.093,0.397,1.5036E-103
TINAG,6.3519E-108,-1.686075369,0.203,0.529,1.7766E-103
MACF1,1.2785E-107,1.011909453,0.928,0.766,3.5759E-103
RPL13,1.2958E-107,-0.968284175,0.039,0.308,3.6245E-103
FIGN,4.2038E-107,1.277325467,0.701,0.294,1.1758E-102
ITGB3,1.8547E-106,1.465421586,0.519,0.122,5.1876E-102
FNDC3B,3.0596E-106,1.034761072,0.918,0.748,8.5576E-102
ACSM3,2.6374E-105,1.411237813,0.639,0.203,7.3768E-101
FHL2,3.2346E-105,1.288633152,0.393,0.027,9.0471E-101
CYP4A22-AS1,3.4038E-105,-1.282627297,0.03,0.28,9.5205E-101
SLC17A1,4.2613E-105,-1.451571193,0.35,0.667,1.1919E-100
B2M,6.8413E-105,-0.80180496,0.053,0.342,1.9135E-100
KIRREL1,2.1522E-104,1.268678646,0.552,0.144,6.0198E-100
LHFPL6,3.4732E-104,1.288811974,0.504,0.101,9.7146E-100
POR,5.1744E-104,-1.622841116,0.127,0.428,1.4473E-99
CDH6,5.3473E-104,1.399909245,0.735,0.322,1.4956E-99
FILIP1L,9.7749E-104,1.164117058,0.462,0.075,2.734E-99
MTRNR2L12,1.2772E-103,-0.880125072,0.002,0.199,3.5724E-99
OSMR,1.4669E-103,1.156378716,0.499,0.097,4.103E-99
AOPEP,1.5621E-103,1.053048478,0.942,0.729,4.3691E-99
AC007364.1,2.4474E-103,-1.547525392,0.252,0.572,6.8454E-99
ADAMTSL4-AS1,6.603E-103,1.26371662,0.454,0.071,1.84687E-98
SLC12A3,1.0811E-102,-1.552063126,0.01,0.222,3.02387E-98
FUT8,2.3028E-102,1.24223945,0.686,0.276,6.44096E-98
PRLR,1.2024E-101,-1.227438511,0.053,0.318,3.36301E-97
FHOD3,2.2802E-101,1.014492615,0.899,0.665,6.37772E-97
ITGA3,1.9063E-100,1.413880653,0.668,0.262,5.33205E-96
ASS1,2.4112E-100,-1.720602911,0.19,0.505,6.74423E-96
IQCJ-SCHIP1,3.4141E-100,1.280666863,0.708,0.295,9.5491E-96
PLSCR1,4.1984E-100,1.119479946,0.626,0.2,1.17429E-95
RPL41,1.1908E-99,-0.847370836,0.027,0.264,3.33076E-95
PDLIM5,2.0373E-99,1.289147547,0.849,0.555,5.69846E-95
GPR132,2.5442E-99,1.450660452,0.375,0.026,7.11611E-95
MSRB3,8.6778E-99,1.296193248,0.421,0.055,2.42718E-94
CRYL1,1.89347E-98,-1.279242695,0.211,0.528,5.29603E-94
MIR4435-2HG,1.9934E-98,1.315989864,0.503,0.118,5.57553E-94
SLC27A2,2.12291E-98,-1.418824101,0.052,0.309,5.93779E-94
AC105094.2,4.54068E-98,-0.987934617,0.01,0.214,1.27003E-93
AL139807.1,4.9903E-98,1.432585366,0.503,0.128,1.39579E-93
CTSH,9.86486E-98,-1.14821055,0.039,0.281,2.7592E-93
VEGFA,1.26794E-97,-0.864790699,0.038,0.284,3.54643E-93
MSC-AS1,1.69053E-97,0.980847822,0.683,0.238,4.72842E-93
SBSPON,4.88819E-97,1.188542529,0.453,0.081,1.36723E-92
PDLIM1,7.07047E-97,1.21569871,0.442,0.073,1.97761E-92
UBC,8.92641E-97,-0.9712634,0.027,0.26,2.49672E-92
PAX8-AS1,1.17893E-96,1.365036449,0.637,0.24,3.29748E-92
DGKH,1.78944E-96,1.065693997,0.847,0.495,5.00506E-92
CORO1C,2.49628E-96,1.2859226,0.545,0.158,6.98211E-92
MMP7,2.53493E-96,1.381868607,0.38,0.034,7.09021E-92
FXYD2,3.01681E-96,-1.227650938,0.139,0.446,8.43802E-92
HECW1,4.1585E-96,-1.02960393,0.022,0.242,1.16313E-91
SLC22A12,1.00893E-95,-0.941680431,0.002,0.184,2.82197E-91
Z93403.1,1.1537E-95,-1.480722174,0.171,0.486,3.22691E-91
ACSF2,1.00311E-94,-1.268775228,0.132,0.428,2.80569E-90
ABCC3,1.25409E-94,1.297771618,0.638,0.24,3.50769E-90
AC087482.1,3.35922E-94,-1.056558995,0.017,0.226,9.39575E-90
MT-ND2,7.47522E-94,-0.67441895,0,0.174,2.09082E-89
C3,7.83887E-94,1.287609116,0.339,0.012,2.19253E-89
AC083870.1,6.6065E-93,1.196496166,0.39,0.048,1.84784E-88
ERBB4,1.41719E-92,-1.38277008,0.392,0.685,3.96389E-88
GPT,1.83577E-92,-0.885054257,0,0.173,5.13465E-88
RPL10,2.93524E-92,-0.672379354,0.013,0.213,8.20986E-88
CYTOR,1.10579E-91,1.152953651,0.416,0.064,3.09289E-87
ATP13A3,1.42466E-91,1.221466177,0.728,0.349,3.98477E-87
LAMC1,1.87484E-91,1.171927397,0.631,0.248,5.24392E-87
AC004053.1,2.12959E-91,-1.499263504,0.097,0.38,5.95647E-87
FOSL2,3.79782E-91,1.019542876,0.579,0.184,1.06225E-86
TSC22D3,4.31599E-91,-0.861151684,0.015,0.216,1.20718E-86
ADAMTS9-AS1,4.24494E-90,-1.689638344,0.303,0.578,1.18731E-85
IL18,1.10035E-89,1.250843729,0.488,0.126,3.07768E-85
LINC01020,1.37475E-89,-1.24970986,0.021,0.227,3.84518E-85
SLC35F3,1.52851E-89,1.349866913,0.561,0.185,4.27523E-85
ZSWIM4,2.08107E-89,1.127490251,0.39,0.051,5.82076E-85
GFRA1,2.13758E-89,1.627102306,0.418,0.073,5.97881E-85
VMP1,3.49878E-89,0.953947578,0.884,0.656,9.78608E-85
SLC66A2,4.2885E-89,-1.282018382,0.072,0.322,1.19949E-84
FHIT,5.63476E-89,-0.773542692,0.913,0.959,1.57604E-84
CALM1,9.77496E-89,-1.250758376,0.078,0.332,2.73406E-84
G6PC,1.57047E-88,-0.860147345,0.001,0.168,4.39262E-84
CDH16,1.80444E-88,-0.764176205,0.021,0.228,5.04703E-84
PFKFB2,1.86814E-88,-0.848738679,0.018,0.219,5.22517E-84
CLCN5,2.48616E-88,-1.185616326,0.184,0.485,6.95379E-84
GPAT3,2.61414E-88,-1.222400179,0.096,0.363,7.31176E-84
PLOD2,2.91925E-88,1.42162299,0.555,0.189,8.16516E-84
PTPRE,3.60776E-88,1.145919912,0.432,0.082,1.00909E-83
MICAL3,4.10052E-88,1.187473564,0.843,0.54,1.14692E-83
LINC00970,5.63883E-88,-0.969779279,0.034,0.257,1.57718E-83
PVT1,8.27246E-88,1.287185634,0.557,0.181,2.31381E-83
DST,2.96196E-87,1.031262548,0.84,0.544,8.2846E-83
LINC02147,3.31602E-86,-1.102818836,0.029,0.24,9.27491E-82
MLXIPL,4.65939E-86,-1.130881354,0.053,0.29,1.30323E-81
HSP90AA1,6.21967E-86,-1.34453147,0.155,0.44,1.73964E-81
IQGAP2,3.54395E-85,-1.263902668,0.121,0.39,9.91242E-81
DTNA,5.28506E-85,1.005757852,0.637,0.24,1.47823E-80
KHK,5.55051E-85,-0.806415369,0.011,0.193,1.55248E-80
HPD,9.38862E-85,-0.813868611,0.007,0.181,2.626E-80
EPHB2,1.16647E-84,1.313657514,0.309,0.01,3.26263E-80
HNF4A-AS1,1.52423E-84,-0.98213932,0.003,0.167,4.26328E-80
AL391117.1,1.59964E-84,-1.279090388,0.21,0.508,4.47419E-80
GLS,3.2303E-84,1.264218015,0.88,0.74,9.03515E-80
LTBP2,5.40343E-84,1.444516439,0.328,0.025,1.51134E-79
MET,2.02109E-83,1.019099188,0.787,0.412,5.65298E-79
ACTN4,2.30226E-83,1.095720401,0.828,0.536,6.43941E-79
ADAM12,3.01177E-83,1.451738193,0.319,0.02,8.42392E-79
SCMH1,4.8745E-83,0.948999569,0.87,0.564,1.3634E-78
TLE1,6.94232E-83,1.172542344,0.521,0.166,1.94177E-78
KLHL29,1.34946E-82,1.268875325,0.688,0.324,3.77443E-78
ANXA3,1.63564E-82,1.106066569,0.441,0.101,4.5749E-78
RRAS2,1.89033E-82,1.306213487,0.679,0.332,5.28724E-78
ABCB1,2.42812E-82,1.265513786,0.633,0.265,6.79146E-78
CEP112,1.06799E-81,0.980232639,0.748,0.394,2.98716E-77
HNF1A-AS1,3.3863E-81,-1.238858095,0.284,0.58,9.47147E-77
PPARA,4.47533E-81,-1.278834946,0.296,0.576,1.25175E-76
AC021594.2,5.83219E-81,-0.993423671,0,0.151,1.63126E-76
FGD6,1.73245E-80,1.127775591,0.591,0.232,4.84565E-76
TPT1,2.28918E-80,-0.768116607,0.029,0.233,6.40284E-76
PTMA,3.01365E-80,-0.737229662,0.043,0.266,8.42918E-76
THBS1,3.64716E-80,1.645672095,0.451,0.119,1.02011E-75
UBE2H,4.38655E-80,1.027622643,0.843,0.566,1.22692E-75
ACTR3,5.27208E-80,0.967900512,0.669,0.289,1.4746E-75
RASAL2,5.7071E-80,0.998731653,0.863,0.569,1.59628E-75
NRG3,2.76524E-79,0.89385211,0.851,0.487,7.73437E-75
XYLB,3.40755E-79,-1.247977742,0.115,0.375,9.53092E-75
IGFBP7,3.48956E-79,1.225504084,0.835,0.635,9.7603E-75
GOLGA4,3.82461E-79,-1.215347138,0.734,0.835,1.06974E-74
AL162725.2,4.34304E-79,-0.700015362,0.002,0.156,1.21475E-74
CYP4A11,4.52899E-79,-0.667346961,0.004,0.163,1.26676E-74
HSP90AB1,5.97238E-79,-0.84043222,0.04,0.253,1.67048E-74
TRPM6,7.43638E-79,-0.859284652,0.014,0.189,2.07996E-74
MYO1D,9.38203E-79,0.937763614,0.691,0.311,2.62415E-74
ATP8B4,1.1447E-78,-1.262361933,0.055,0.275,3.20174E-74
FRMD5,1.25166E-78,1.509740478,0.336,0.038,3.50088E-74
AMN,2.21454E-78,-1.070649091,0.065,0.294,6.19408E-74
NFKBIA,2.49994E-78,-1.042057121,0.03,0.229,6.99232E-74
GPHN,5.33698E-78,-0.967376714,0.843,0.91,1.49275E-73
SAT1,1.56733E-77,-0.891595741,0.108,0.382,4.38381E-73
MT-ND3,2.19987E-77,-0.58432462,0,0.144,6.15304E-73
NLGN4X,2.28002E-77,1.14368774,0.364,0.054,6.37721E-73
PAWR,2.79566E-77,1.001407212,0.802,0.472,7.81946E-73
ASAP1,4.20117E-77,1.022156306,0.705,0.335,1.17507E-72
PLPPR1,6.94936E-77,-1.161039922,0.087,0.334,1.94374E-72
PPP1R16B,1.07136E-76,-1.023522636,0.039,0.243,2.99658E-72
PROSER2,1.51697E-76,1.134834209,0.49,0.147,4.24298E-72
MSRA,2.25866E-76,-1.23443777,0.382,0.631,6.31747E-72
SEMA3C,2.602E-76,1.470796745,0.528,0.197,7.27781E-72
MYOF,4.21556E-76,0.979702054,0.568,0.207,1.17909E-71
ACACB,5.00794E-76,-1.125147556,0.182,0.454,1.40072E-71
NF2,1.02788E-75,1.091646262,0.494,0.158,2.87499E-71
EHHADH,1.04143E-75,-1.285910852,0.221,0.499,2.91289E-71
C11orf80,1.08398E-75,1.012767729,0.599,0.249,3.03188E-71
JADE1,1.28857E-75,1.167675347,0.712,0.372,3.60412E-71
PDLIM7,1.38919E-75,0.833052227,0.329,0.034,3.88556E-71
RPS24,1.53822E-75,-0.784736016,0.033,0.231,4.3024E-71
AC092078.2,2.17508E-75,-0.648760131,0.005,0.158,6.08369E-71
DDX5,2.20595E-75,-1.138295951,0.271,0.553,6.17003E-71
PTPN14,2.84831E-75,0.977550012,0.79,0.456,7.96673E-71
EFCAB13,3.29511E-75,1.250402996,0.55,0.215,9.21642E-71
COBLL1,8.37358E-75,-1.226780201,0.566,0.758,2.34209E-70
SLC5A11,1.84635E-74,-0.947701063,0.003,0.148,5.16423E-70
SLC22A24,2.17755E-74,-1.11563992,0.011,0.175,6.09061E-70
GMDS,2.24537E-74,0.936498587,0.76,0.422,6.2803E-70
NCEH1,4.03305E-74,1.073183591,0.693,0.317,1.12805E-69
TFCP2L1,4.96183E-74,-1.297731045,0.312,0.581,1.38782E-69
KCNH6,9.72714E-74,-0.872114322,0.003,0.147,2.72068E-69
DEFB1,1.07318E-73,-0.78806635,0.032,0.227,3.00168E-69
RARRES1,1.63987E-73,1.306388298,0.27,0.007,4.58673E-69
ANXA4,2.59659E-73,1.004822813,0.703,0.348,7.26267E-69
PSAP,3.26361E-73,-0.721774933,0.038,0.24,9.12833E-69
ALDH1L1,3.82625E-73,-1.075747858,0.123,0.374,1.0702E-68
RPS4Y1,7.23525E-73,-0.636087898,0.016,0.187,2.0237E-68
GLYAT,1.20004E-72,-1.199714256,0.279,0.557,3.3565E-68
NQO2,2.01793E-72,-1.034434707,0.053,0.26,5.64415E-68
AC068234.2,2.12299E-72,1.135077244,0.312,0.035,5.938E-68
LINC01762,2.74021E-72,-0.877848593,0.041,0.244,7.66436E-68
GRIP1,4.43255E-72,0.894472609,0.78,0.449,1.23978E-67
PCDH9,5.22935E-72,-0.93962118,0.116,0.374,1.46265E-67
SLC6A12,5.87464E-72,-0.936412368,0.023,0.199,1.64314E-67
LDHB,6.08821E-72,-0.940637619,0.073,0.296,1.70287E-67
TNFAIP8,8.75338E-72,0.980191982,0.475,0.137,2.44832E-67
TMEM178B,1.35649E-71,0.80504035,0.812,0.431,3.7941E-67
FUT6,1.45187E-71,-0.860408166,0.017,0.185,4.06088E-67
CYP4F3,4.29861E-71,-0.661859953,0.008,0.16,1.20232E-66
KRT7,4.33153E-71,0.809662873,0.324,0.038,1.21153E-66
ATRNL1,4.87127E-71,0.964629587,0.369,0.068,1.3625E-66
CDK6,5.02177E-71,1.129267648,0.609,0.277,1.40459E-66
OGDHL,5.5374E-71,-0.813565392,0.048,0.253,1.54881E-66
RAP1GAP2,8.2561E-71,1.018043552,0.601,0.265,2.30923E-66
NELL1,8.93142E-71,-0.891857164,0.045,0.246,2.49812E-66
SLC22A7,9.07356E-71,-0.865900513,0.001,0.137,2.53788E-66
AFF3,1.04094E-70,0.849040864,0.508,0.155,2.91151E-66
STK38L,1.08408E-70,1.354084918,0.474,0.154,3.03216E-66
TANC2,3.67865E-70,0.911975353,0.648,0.299,1.02892E-65
MCTP2,1.9324E-69,1.074944377,0.56,0.22,5.40493E-65
SLC2A9,2.42332E-69,-0.986589414,0.517,0.732,6.77804E-65
ZEB1,2.80776E-69,0.879954678,0.624,0.263,7.85329E-65
NPAS3,3.16829E-69,1.016522073,0.682,0.339,8.86171E-65
SLC25A42,4.27106E-69,-1.004531137,0.063,0.273,1.19461E-64
PUDP,4.65135E-69,0.889568125,0.486,0.155,1.30098E-64
ACY1,1.07034E-68,-1.035935662,0.044,0.239,2.99375E-64
DLC1,1.6416E-68,1.01966846,0.411,0.101,4.59156E-64
LINC01606,1.66047E-68,-0.684638115,0.023,0.196,4.64432E-64
RPLP1,2.01782E-68,-0.634092752,0.033,0.219,5.64385E-64
SIPA1L2,4.80638E-68,1.060765306,0.424,0.115,1.34434E-63
TBC1D8B,5.42404E-68,-1.006838315,0.067,0.278,1.51711E-63
HS6ST2,7.68425E-68,-0.704068104,0.021,0.188,2.14928E-63
COL12A1,7.98545E-68,1.11877153,0.35,0.063,2.23353E-63
ENPP6,9.481E-68,-0.9330733,0.014,0.171,2.65184E-63
MAP4K4,1.08119E-67,0.827829626,0.702,0.34,3.02409E-63
UPB1,1.71854E-67,-0.66725229,0.007,0.15,4.80676E-63
SLC5A10,1.82721E-67,-1.054489288,0.039,0.226,5.11071E-63
PPP1CB,4.40695E-67,0.992261419,0.633,0.305,1.23263E-62
HIF1A,4.72717E-67,1.258583585,0.678,0.384,1.32219E-62
RPL26,8.37285E-67,-0.558721329,0.01,0.157,2.34189E-62
CPEB4,9.27002E-67,-1.17635287,0.446,0.663,2.59283E-62
EIF1,1.3044E-66,-0.555112657,0.017,0.177,3.64842E-62
RPS27,1.38403E-66,-0.54695813,0.005,0.142,3.87114E-62
EIF4G3,1.66285E-66,0.811799043,0.841,0.567,4.65098E-62
