,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
PHF8,3.23732E-77,-0.261417747,0.149,0.26,9.05478E-73
DPYD,3.83407E-77,0.474695416,0.593,0.479,1.07239E-72
ACACA,5.94456E-77,0.546218983,0.395,0.307,1.66269E-72
SLC22A2,6.55994E-77,0.424248266,0.405,0.29,1.83482E-72
ERVMER61-1,7.21946E-77,0.457188119,0.137,0.061,2.01928E-72
HERC2,7.77289E-77,-0.298889405,0.38,0.523,2.17408E-72
NARS2,8.77601E-77,0.487728404,0.27,0.175,2.45465E-72
MAL2,9.85789E-77,0.370351576,0.141,0.064,2.75725E-72
CPM,1.07114E-76,-0.306453245,0.606,0.71,2.99597E-72
CEP350,1.3464E-76,-0.333843283,0.396,0.528,3.76588E-72
POGZ,2.25987E-76,0.456017865,0.591,0.519,6.32087E-72
HSPB1,2.67847E-76,0.428273233,0.186,0.097,7.49169E-72
KLHDC2,3.01497E-76,-0.271893977,0.137,0.243,8.43287E-72
KCTD8,3.14475E-76,-0.298072116,0.097,0.189,8.79587E-72
IARS,3.20769E-76,-0.359135132,0.199,0.314,8.97191E-72
NUP160,3.47336E-76,0.484060844,0.298,0.203,9.71499E-72
SLC37A1,3.61693E-76,0.295180689,0.108,0.04,1.01166E-71
IGFBP4,4.56604E-76,-0.368711734,0.107,0.198,1.27712E-71
FBXL13,4.97515E-76,0.458380562,0.218,0.125,1.39155E-71
GNE,5.22877E-76,0.378316701,0.135,0.06,1.46249E-71
CTDP1,5.5181E-76,-0.258704542,0.059,0.137,1.54341E-71
BCOR,5.69729E-76,-0.265179752,0.124,0.225,1.59353E-71
PNPLA7,5.96117E-76,-0.337091219,0.103,0.196,1.66734E-71
UST,1.20342E-75,0.413944897,0.185,0.099,3.36596E-71
SCAI,1.20737E-75,0.467713368,0.215,0.126,3.377E-71
TLN2,1.37663E-75,-0.339359595,0.557,0.68,3.85044E-71
MBD5,1.58254E-75,0.336537543,0.88,0.852,4.42637E-71
AC011447.3,2.18893E-75,0.37539312,0.128,0.055,6.12243E-71
TEX41,2.28707E-75,-0.282438157,0.17,0.287,6.39694E-71
PIEZO1,2.72766E-75,-0.343708677,0.106,0.196,7.62928E-71
MAPKAP1,2.79444E-75,-0.37014357,0.464,0.585,7.81604E-71
ZNF569,2.96639E-75,-0.283263212,0.061,0.139,8.297E-71
PHC1,3.44266E-75,0.322447822,0.137,0.061,9.62912E-71
GALNT13,3.97799E-75,0.456702396,0.128,0.055,1.11264E-70
SOBP,4.48646E-75,-0.333600724,0.206,0.321,1.25486E-70
AC092894.1,4.51708E-75,0.426632012,0.198,0.109,1.26343E-70
LIX1-AS1,4.86764E-75,-0.330263946,0.071,0.153,1.36148E-70
DZIP1,5.01505E-75,-0.290019183,0.27,0.401,1.40271E-70
PML,5.50361E-75,0.27694202,0.115,0.045,1.53936E-70
TMX3,7.00061E-75,-0.298234815,0.21,0.33,1.95807E-70
PAN3,8.76049E-75,0.39227331,0.767,0.707,2.45031E-70
SLC20A2,9.02495E-75,0.586547924,0.484,0.392,2.52428E-70
TMEM241,9.15222E-75,0.475987584,0.258,0.162,2.55988E-70
ANKRD36,1.18666E-74,0.444479278,0.361,0.261,3.31908E-70
BIRC2,1.26211E-74,-0.317577713,0.18,0.29,3.53013E-70
DDX17,1.50127E-74,-0.256260357,0.724,0.832,4.19906E-70
RPAP2,1.62974E-74,-0.344114471,0.324,0.457,4.55838E-70
BAZ2B,2.40748E-74,0.37387897,0.78,0.732,6.73372E-70
LINC00535,3.27019E-74,-0.267554263,0.053,0.128,9.14672E-70
EIPR1,3.89282E-74,-0.28860382,0.14,0.245,1.08882E-69
AL356599.1,5.75497E-74,-0.269465047,0.136,0.242,1.60966E-69
TNIP1,6.62023E-74,-0.315648918,0.13,0.228,1.85168E-69
FNIP1,6.73355E-74,-0.303749393,0.531,0.641,1.88337E-69
ELL,8.43549E-74,-0.283877089,0.148,0.253,2.35941E-69
STK33,1.18926E-73,0.408148805,0.653,0.579,3.32636E-69
AGBL3,1.20355E-73,-0.368758462,0.148,0.252,3.36634E-69
LRBA,1.3977E-73,0.317098948,0.854,0.813,3.90937E-69
FOXP2,1.41405E-73,0.693564897,0.504,0.434,3.9551E-69
AC023509.6,1.4448E-73,0.346594843,0.121,0.051,4.04111E-69
ZNHIT1,2.3435E-73,-0.275856721,0.054,0.125,6.55476E-69
RALGPS2,3.12409E-73,0.470673162,0.433,0.338,8.73809E-69
SESN3,3.97928E-73,0.429326888,0.271,0.172,1.113E-68
AP5Z1,4.72806E-73,-0.291432561,0.058,0.131,1.32244E-68
RNF183,5.08349E-73,-0.267648104,0.059,0.135,1.42185E-68
AC068282.1,5.83636E-73,0.330451692,0.11,0.044,1.63243E-68
SPOPL,5.84485E-73,0.476393187,0.273,0.182,1.63481E-68
TCEA1,7.65018E-73,-0.371462549,0.19,0.299,2.13975E-68
EPAS1,7.84626E-73,0.678055974,0.356,0.267,2.1946E-68
AJAP1,8.40064E-73,0.454357921,0.122,0.051,2.34966E-68
DDB2,1.0748E-72,0.321473724,0.115,0.046,3.00621E-68
ATXN10,3.05811E-72,0.434486451,0.526,0.437,8.55355E-68
CAMKK2,3.12439E-72,-0.25706925,0.095,0.185,8.73892E-68
SUSD6,3.67915E-72,0.499899148,0.392,0.291,1.02906E-67
EMX2OS,4.23245E-72,-0.274977761,0.218,0.341,1.18382E-67
MYRIP,4.97263E-72,-0.35867682,0.1,0.191,1.39084E-67
ATN1,4.99315E-72,0.312768314,0.17,0.087,1.39658E-67
PTPRA,6.87768E-72,0.477053993,0.416,0.325,1.92369E-67
ODF2L,7.0209E-72,0.444967023,0.356,0.256,1.96374E-67
MFSD6,7.84011E-72,0.355016028,0.136,0.063,2.19288E-67
MAST2,7.95197E-72,-0.32190053,0.246,0.362,2.22417E-67
DOCK6,8.31249E-72,0.333426489,0.133,0.06,2.325E-67
RABGEF1,9.52393E-72,0.469241627,0.486,0.392,2.66384E-67
IFT88,1.1011E-71,-0.289368428,0.499,0.637,3.07978E-67
AZIN1,2.14424E-71,0.408002072,0.203,0.117,5.99743E-67
SMARCA1,2.56061E-71,0.440378437,0.261,0.169,7.16201E-67
ZNF254,3.29636E-71,0.462686484,0.355,0.261,9.21992E-67
AP001021.3,4.44626E-71,0.374263412,0.128,0.057,1.24362E-66
ARHGAP24,4.81999E-71,0.45986626,0.73,0.698,1.34815E-66
UBE2E1,5.24496E-71,0.498041056,0.402,0.316,1.46701E-66
MTMR3,5.70809E-71,0.477399379,0.444,0.358,1.59655E-66
SNED1,6.24923E-71,0.352696342,0.155,0.076,1.74791E-66
DGKZ,7.00457E-71,-0.284527706,0.076,0.156,1.95918E-66
TMEM64,9.07783E-71,0.404157618,0.142,0.067,2.53907E-66
CCDC85A,1.05015E-70,0.437130706,0.119,0.05,2.93728E-66
TSPAN12,1.18745E-70,0.443655494,0.231,0.142,3.3213E-66
PPP1R12A,1.23285E-70,0.416095584,0.618,0.534,3.44829E-66
LINC00884,1.66487E-70,-0.257475005,0.056,0.13,4.65663E-66
OGDH,1.91284E-70,-0.269390624,0.34,0.477,5.35021E-66
CELSR1,2.2166E-70,-0.289778646,0.366,0.501,6.19982E-66
PTPN13,4.01165E-70,0.478678929,0.63,0.584,1.12206E-65
DANT2,6.38111E-70,-0.264294712,0.732,0.829,1.7848E-65
ARHGAP6,1.01424E-69,0.416979917,0.81,0.752,2.83684E-65
NUCB1,1.12988E-69,-0.256542246,0.107,0.196,3.16026E-65
AC053527.2,1.21005E-69,-0.263911338,0.221,0.345,3.3845E-65
ZNF124,1.6528E-69,0.417413509,0.255,0.162,4.62288E-65
FAT1,2.64634E-69,0.409628574,0.658,0.575,7.40181E-65
DNAH7,3.33906E-69,0.469740203,0.482,0.407,9.33934E-65
ZCWPW2,4.07243E-69,-0.284008846,0.091,0.177,1.13906E-64
PEAK1,4.55812E-69,0.429078587,0.422,0.314,1.27491E-64
GPR39,4.79624E-69,0.510618684,0.302,0.211,1.34151E-64
MIR3936HG,4.96997E-69,0.436509119,0.467,0.388,1.3901E-64
STK32B,5.83339E-69,0.527954014,0.441,0.372,1.6316E-64
THSD4,5.85581E-69,0.546113022,0.357,0.265,1.63787E-64
FAR1,8.95357E-69,0.467770509,0.308,0.218,2.50431E-64
GYS1,1.0725E-68,-0.266336677,0.098,0.185,2.99977E-64
RIMKLB,1.49587E-68,0.435975582,0.277,0.184,4.18395E-64
IL1RAP,1.93443E-68,0.323141473,0.128,0.056,5.41059E-64
ITGA9,4.29819E-68,0.34382748,0.126,0.057,1.2022E-63
NR6A1,4.36593E-68,0.455806579,0.637,0.584,1.22115E-63
PDE3A,5.15826E-68,-0.355524252,0.278,0.382,1.44276E-63
PLEKHH1,5.63949E-68,0.433388073,0.172,0.094,1.57737E-63
OXCT1,7.95141E-68,0.300556374,0.143,0.069,2.22401E-63
AL049828.1,1.08081E-67,-0.289251196,0.368,0.506,3.02303E-63
DNMT3B,1.83776E-67,0.310843052,0.11,0.045,5.14022E-63
DAB1,2.24593E-67,0.548768449,0.345,0.259,6.28188E-63
DUS1L,2.66204E-67,-0.255439538,0.048,0.112,7.44573E-63
RYK,2.92376E-67,0.466258403,0.384,0.297,8.17775E-63
ACSS3,3.07822E-67,-0.294486312,0.37,0.5,8.60979E-63
NREP,3.10712E-67,0.419842307,0.286,0.19,8.6906E-63
C3orf35,3.59191E-67,-0.251632039,0.071,0.149,1.00466E-62
REXO1,3.76574E-67,-0.266586838,0.087,0.168,1.05328E-62
CRLF3,4.61887E-67,0.362713836,0.189,0.107,1.2919E-62
IFT122,4.95199E-67,0.402735969,0.232,0.145,1.38507E-62
DSCAML1,5.33385E-67,0.679008023,0.396,0.33,1.49188E-62
YWHAZ,6.24409E-67,0.482216809,0.495,0.405,1.74647E-62
ZDHHC14,9.30835E-67,0.604263011,0.347,0.261,2.60355E-62
MAPK14,1.02346E-66,-0.313408964,0.296,0.411,2.86262E-62
TLL1,1.37935E-66,0.468003564,0.217,0.129,3.85803E-62
BCAS3,1.3799E-66,0.378284845,0.807,0.775,3.85958E-62
PGM5,1.47079E-66,0.287206512,0.102,0.04,4.11379E-62
IL1R1,1.51895E-66,0.480620429,0.213,0.129,4.24849E-62
PRMT2,1.73581E-66,0.376876851,0.313,0.214,4.85506E-62
CDR2,1.85554E-66,0.443890234,0.59,0.514,5.18995E-62
ZNF251,2.44223E-66,-0.262683846,0.191,0.303,6.83091E-62
FBXO34,2.77265E-66,-0.308973267,0.417,0.534,7.75511E-62
C6orf89,2.8347E-66,-0.250860315,0.141,0.238,7.92865E-62
RAD50,3.01923E-66,-0.302468878,0.342,0.468,8.4448E-62
SKAP1,3.58137E-66,0.489386339,0.294,0.198,1.00171E-61
PITPNC1,3.7431E-66,0.459038349,0.554,0.455,1.04695E-61
SLC41A2,3.77018E-66,0.42852216,0.279,0.187,1.05452E-61
OPTN,3.82338E-66,-0.301031789,0.191,0.296,1.0694E-61
NOL8,4.62713E-66,-0.260301235,0.087,0.169,1.29421E-61
ARHGEF12,6.60232E-66,0.388314998,0.707,0.64,1.84667E-61
PRPSAP2,1.04306E-65,-0.254115882,0.172,0.279,2.91743E-61
LMCD1-AS1,2.11119E-65,0.530161998,0.414,0.324,5.905E-61
TRERF1,3.09812E-65,0.263598912,0.161,0.081,8.66545E-61
USP40,3.34925E-65,-0.27100493,0.388,0.52,9.36786E-61
REEP3,3.63739E-65,0.485334473,0.278,0.194,1.01738E-60
MIER1,3.72103E-65,0.446264217,0.329,0.24,1.04077E-60
SLC12A7,3.8792E-65,-0.267314794,0.235,0.346,1.08501E-60
MAP7D3,4.08815E-65,0.355968024,0.149,0.074,1.14346E-60
SRSF6,4.30999E-65,-0.28740366,0.166,0.263,1.2055E-60
PHF20L1,4.78357E-65,-0.28047545,0.291,0.413,1.33797E-60
FAAH2,6.02904E-65,0.457464876,0.344,0.248,1.68632E-60
SLC37A3,6.19709E-65,0.445567374,0.199,0.12,1.73333E-60
CDC27,6.46926E-65,0.440697763,0.299,0.211,1.80945E-60
LEKR1,8.83174E-65,-0.270338363,0.142,0.242,2.47024E-60
LINC01762,1.05967E-64,-0.262830652,0.05,0.117,2.96389E-60
TAPBP,1.55383E-64,0.297174429,0.208,0.12,4.34607E-60
ALPK3,1.55578E-64,0.393707342,0.138,0.067,4.35153E-60
DHRSX,1.5855E-64,-0.308271146,0.463,0.586,4.43464E-60
AL157911.1,1.64019E-64,-0.26625234,0.062,0.134,4.58761E-60
COQ4,2.18543E-64,-0.281150498,0.197,0.302,6.11264E-60
MAN2C1,2.26728E-64,-0.31864368,0.149,0.242,6.34158E-60
ATG10,2.75081E-64,0.438270204,0.39,0.302,7.69403E-60
LINC01619,2.99374E-64,0.255003696,0.144,0.07,8.37349E-60
RAI14,3.27613E-64,0.411768077,0.569,0.484,9.16332E-60
PRKD2,3.37634E-64,0.314116186,0.161,0.084,9.44361E-60
ALG13,4.06277E-64,0.3918965,0.359,0.26,1.13636E-59
IL17RD,4.2918E-64,0.41957261,0.175,0.098,1.20042E-59
CFAP299,4.3302E-64,-0.355306544,0.121,0.211,1.21116E-59
IGF2R,5.68976E-64,-0.278239742,0.39,0.516,1.59143E-59
SCLY,6.08316E-64,-0.295999507,0.123,0.214,1.70146E-59
LBR,6.83726E-64,0.43310099,0.283,0.195,1.91238E-59
DOP1B,7.6962E-64,0.394478077,0.163,0.088,2.15263E-59
TUG1,8.05324E-64,-0.306676024,0.222,0.329,2.25249E-59
CAMKMT,8.19748E-64,0.427203336,0.694,0.651,2.29284E-59
ARSJ,8.31774E-64,0.447625999,0.276,0.187,2.32647E-59
ZBTB44,8.70957E-64,0.449447685,0.384,0.296,2.43607E-59
PPP1R10,1.06318E-63,-0.295725377,0.219,0.325,2.97372E-59
TJP2,1.66417E-63,0.518092602,0.527,0.451,4.65469E-59
WWP1,1.70422E-63,0.431937799,0.523,0.451,4.76672E-59
PIGQ,3.0365E-63,-0.268398518,0.088,0.166,8.49309E-59
UPF2,3.14994E-63,-0.284056832,0.398,0.523,8.81038E-59
CCNI,3.9052E-63,0.39556824,0.33,0.237,1.09229E-58
PHKA2,4.49732E-63,-0.267255584,0.13,0.222,1.2579E-58
IL10RB,5.09532E-63,0.290571425,0.144,0.071,1.42516E-58
CSPP1,5.23196E-63,-0.267757697,0.454,0.582,1.46338E-58
CDKL1,5.25683E-63,-0.256328557,0.299,0.43,1.47033E-58
UGGT2,6.80576E-63,0.4360539,0.547,0.48,1.90357E-58
LRCH3,7.40116E-63,0.441572508,0.396,0.313,2.07011E-58
WDR37,1.0162E-62,-0.250998699,0.189,0.294,2.8423E-58
SEC62,1.15361E-62,-0.307872644,0.269,0.377,3.22665E-58
MAP3K14,1.16659E-62,0.433937309,0.269,0.181,3.26296E-58
PHIP,1.29785E-62,0.380942484,0.649,0.571,3.63009E-58
WDR59,2.14837E-62,-0.277533405,0.304,0.426,6.009E-58
LAMB2,2.18697E-62,-0.283663889,0.086,0.161,6.11696E-58
RNF128,2.38713E-62,-0.268474056,0.086,0.164,6.6768E-58
CNTN3,2.43042E-62,-0.290300537,0.304,0.424,6.79789E-58
ANKRD6,3.08043E-62,0.518436973,0.303,0.222,8.61597E-58
ERC1,3.08307E-62,0.365779829,0.739,0.685,8.62333E-58
CACNA2D3,4.03248E-62,0.447907533,0.311,0.223,1.12788E-57
DSTN,4.06408E-62,0.402864098,0.307,0.217,1.13672E-57
SREBF2,5.5878E-62,0.546093056,0.285,0.207,1.56291E-57
COTL1,6.6093E-62,0.41504436,0.307,0.206,1.84862E-57
PFDN1,1.28702E-61,0.453064763,0.248,0.166,3.59979E-57
GGA2,1.7939E-61,-0.283264479,0.184,0.283,5.01753E-57
JAK2,2.73308E-61,-0.317416024,0.236,0.34,7.64443E-57
DENND6A,2.95375E-61,0.455741262,0.289,0.207,8.26164E-57
UPP2,3.16273E-61,-0.357929327,0.145,0.24,8.84617E-57
CATSPERE,3.32322E-61,-0.254563814,0.112,0.2,9.29504E-57
GPCPD1,3.37491E-61,0.407686397,0.355,0.26,9.43962E-57
ZNF277,3.74206E-61,-0.263054876,0.261,0.378,1.04666E-56
HNRNPLL,4.24021E-61,0.389253878,0.259,0.172,1.18599E-56
TAF1C,4.26298E-61,-0.260760969,0.068,0.138,1.19236E-56
LIPE-AS1,6.44065E-61,0.319939124,0.12,0.055,1.80145E-56
ARL6IP6,9.93295E-61,0.356407163,0.181,0.105,2.77825E-56
ZC3H6,1.01849E-60,-0.259055406,0.22,0.333,2.84871E-56
MPZL1,1.46407E-60,0.411480711,0.222,0.14,4.095E-56
NEK7,1.58235E-60,0.441333651,0.524,0.447,4.42584E-56
C1GALT1,1.68187E-60,-0.272535736,0.345,0.468,4.7042E-56
GPR135,1.87318E-60,-0.268478641,0.191,0.295,5.23929E-56
N4BP1,1.92756E-60,-0.277657223,0.214,0.317,5.3914E-56
DNAAF4,2.49153E-60,0.44472323,0.246,0.164,6.9688E-56
ZNF250,3.04508E-60,0.372873629,0.128,0.063,8.51708E-56
KRIT1,3.89523E-60,-0.25181596,0.292,0.415,1.0895E-55
SLC22A15,4.58333E-60,0.332257465,0.123,0.058,1.28196E-55
NUMB,4.94302E-60,0.359760064,0.728,0.676,1.38256E-55
PIK3C2G,5.04583E-60,-0.300629658,0.134,0.22,1.41132E-55
MACROD2,5.81825E-60,0.425125409,0.738,0.69,1.62736E-55
CERS6,6.09111E-60,0.381971485,0.379,0.283,1.70368E-55
TRIM44,7.65429E-60,0.39932624,0.559,0.476,2.1409E-55
IRF2,8.50497E-60,-0.254760395,0.111,0.193,2.37884E-55
KMT2A,1.06841E-59,0.420059146,0.497,0.418,2.98834E-55
TBCA,1.13611E-59,-0.26465329,0.35,0.463,3.17769E-55
PABPC4,1.92723E-59,-0.295150049,0.147,0.234,5.39047E-55
HIP1,2.16991E-59,0.413479403,0.392,0.303,6.06922E-55
APAF1,2.45E-59,0.261827566,0.115,0.052,6.85265E-55
PPL,2.69502E-59,0.383426232,0.132,0.066,7.53798E-55
LMNA,4.86614E-59,0.370787739,0.177,0.1,1.36106E-54
MKLN1,5.18956E-59,0.374254197,0.719,0.661,1.45152E-54
VPS13B,5.70156E-59,0.353551558,0.73,0.664,1.59473E-54
TMEM87B,5.99392E-59,0.346009924,0.169,0.096,1.6765E-54
MLF1,6.22316E-59,0.28345033,0.106,0.045,1.74062E-54
LEPROT,6.55631E-59,0.354714431,0.202,0.124,1.8338E-54
ADK,6.67653E-59,0.411957784,0.674,0.621,1.86742E-54
BTBD10,1.04515E-58,0.412496171,0.243,0.161,2.92329E-54
FAM133B,1.16995E-58,0.404227057,0.49,0.402,3.27236E-54
ERICH1,1.58406E-58,0.444603432,0.343,0.26,4.43061E-54
SH3RF3,1.65576E-58,0.359807882,0.181,0.102,4.63117E-54
SPIRE1,2.49692E-58,0.385578759,0.311,0.219,6.98388E-54
CCDC91,2.7341E-58,0.393447753,0.637,0.571,7.64728E-54
PCGF3,3.5415E-58,0.412004461,0.228,0.15,9.90557E-54
SLC30A7,4.08543E-58,0.406678364,0.244,0.163,1.14269E-53
H2AFY2,8.37811E-58,0.333697823,0.11,0.051,2.34336E-53
ARL17B,8.9662E-58,0.360602432,0.317,0.223,2.50785E-53
ABI2,9.67775E-58,0.419544959,0.432,0.356,2.70687E-53
KLC1,1.0098E-57,0.426002036,0.395,0.31,2.8244E-53
STIM1,1.04537E-57,0.414292252,0.317,0.23,2.92389E-53
NCKAP1,1.37439E-57,0.438508401,0.485,0.422,3.84416E-53
KDM5A,1.40814E-57,-0.297473116,0.355,0.466,3.93858E-53
MEG3,2.12236E-57,-0.322056542,0.089,0.162,5.93624E-53
SPINT2,5.60232E-57,0.318477229,0.216,0.135,1.56697E-52
FARS2,6.01918E-57,0.390967298,0.581,0.52,1.68356E-52
CCDC40,7.68835E-57,0.39899739,0.185,0.11,2.15043E-52
MYO5A,1.00551E-56,0.406242669,0.316,0.232,2.81242E-52
NOVA1,1.0978E-56,0.408326593,0.28,0.196,3.07054E-52
PAX2,1.11622E-56,-0.275258703,0.525,0.636,3.12206E-52
C2CD2,1.13092E-56,0.287885081,0.11,0.05,3.16318E-52
ZSWIM8,1.27738E-56,-0.263244706,0.166,0.257,3.57284E-52
RPS27L,1.54181E-56,-0.254091289,0.11,0.188,4.31243E-52
LINC00513,3.52809E-56,0.373809913,0.201,0.124,9.86806E-52
ICE1,4.04853E-56,-0.250311805,0.224,0.329,1.13238E-51
STAM,4.43677E-56,0.37329316,0.204,0.128,1.24096E-51
EPCAM-DT,5.95371E-56,0.336091822,0.153,0.083,1.66525E-51
BRAF,6.27152E-56,0.389422859,0.672,0.618,1.75415E-51
MMP24,6.36944E-56,0.413846142,0.159,0.092,1.78153E-51
DHX15,6.65206E-56,0.4091032,0.352,0.272,1.86058E-51
ECHDC2,1.31613E-55,-0.260526527,0.475,0.583,3.68122E-51
ZNF518A,1.45652E-55,-0.267287096,0.461,0.582,4.07388E-51
KLHL4,1.66801E-55,0.298852925,0.114,0.052,4.66542E-51
TXK,1.67199E-55,-0.251090612,0.091,0.166,4.67655E-51
SBF2,1.70413E-55,0.320729942,0.807,0.769,4.76644E-51
PLA2R1,2.48254E-55,0.385932266,0.309,0.225,6.94367E-51
AHDC1,2.65331E-55,0.392438186,0.155,0.088,7.42132E-51
TMEM51,3.09775E-55,0.514022258,0.381,0.302,8.6644E-51
ADGRB3,3.22637E-55,0.52163441,0.11,0.051,9.02415E-51
CBX5,3.53358E-55,0.310101733,0.18,0.107,9.88343E-51
ESF1,3.62215E-55,-0.285116886,0.252,0.36,1.01312E-50
GPC5,4.52475E-55,-0.990370176,0.197,0.268,1.26557E-50
TAF7,5.33884E-55,-0.259911068,0.058,0.119,1.49327E-50
AC007319.1,5.76166E-55,0.546793329,0.252,0.173,1.61154E-50
ZNF678,1.40979E-54,0.347243818,0.15,0.083,3.94318E-50
KLF8,1.65001E-54,0.341487713,0.151,0.083,4.61507E-50
COBLL1,1.66019E-54,-0.278483291,0.649,0.721,4.64355E-50
RNF207,1.81409E-54,0.26330778,0.108,0.05,5.07401E-50
DENND4C,3.19872E-54,0.410719639,0.51,0.451,8.94683E-50
C5orf56,6.34484E-54,0.353205245,0.187,0.115,1.77465E-49
NAA38,1.17528E-53,0.301812708,0.142,0.077,3.28725E-49
AL117381.1,1.27382E-53,0.367059956,0.128,0.067,3.56287E-49
EML5,1.34428E-53,0.308165378,0.103,0.047,3.75994E-49
UVRAG,1.7318E-53,0.386836066,0.509,0.434,4.84383E-49
SEC24B,3.43494E-53,0.435216169,0.453,0.389,9.60752E-49
TTC7A,4.29302E-53,0.397865019,0.227,0.153,1.20076E-48
SCAF8,4.85686E-53,0.381885949,0.539,0.479,1.35846E-48
SYNE1,5.14729E-53,0.389946289,0.698,0.64,1.4397E-48
CTDSPL,6.3387E-53,0.470059287,0.423,0.368,1.77294E-48
ITGB1,7.32811E-53,0.42684142,0.422,0.329,2.04967E-48
NUP107,1.02988E-52,0.35163475,0.186,0.113,2.88058E-48
TSTD3,1.12643E-52,0.447017779,0.221,0.151,3.15063E-48
SYNJ2,1.13852E-52,0.278475304,0.101,0.045,3.18444E-48
SLC2A13,1.2094E-52,0.466983561,0.37,0.296,3.38269E-48
ZCCHC7,1.20961E-52,0.378179716,0.699,0.649,3.38327E-48
EIF4G1,1.41393E-52,-0.291416518,0.163,0.246,3.95475E-48
SAMD4B,1.41528E-52,0.384981931,0.258,0.179,3.95853E-48
RAPGEF2,1.45599E-52,0.369831447,0.677,0.626,4.0724E-48
MTMR2,1.64492E-52,0.402122247,0.28,0.201,4.60084E-48
LRRC7,1.81327E-52,-0.338632817,0.103,0.175,5.07173E-48
BAZ2A,2.16357E-52,-0.253197116,0.193,0.287,6.0515E-48
FGF13,2.47692E-52,0.577787729,0.341,0.264,6.92795E-48
PTEN,2.75557E-52,0.411792533,0.516,0.444,7.70733E-48
MGST1,3.25905E-52,-0.337676377,0.221,0.311,9.11556E-48
RAB6A,3.42304E-52,0.427626233,0.431,0.361,9.57424E-48
VPS13C,4.06177E-52,0.356900366,0.577,0.493,1.13608E-47
LINC01435,4.10893E-52,0.46204204,0.113,0.055,1.14927E-47
SPTBN1,4.13571E-52,0.449453066,0.691,0.641,1.15676E-47
PSME4,4.42942E-52,0.42405351,0.449,0.379,1.23891E-47
SNTB2,4.79641E-52,0.437040881,0.382,0.302,1.34156E-47
SPATA5,6.33601E-52,0.389948552,0.417,0.34,1.77218E-47
EEA1,1.61655E-51,0.46791716,0.434,0.372,4.5215E-47
OBSCN,2.36104E-51,0.373741404,0.243,0.165,6.60382E-47
CEP85L,2.87257E-51,0.323073418,0.207,0.131,8.03456E-47
SLC23A2,2.94719E-51,0.307913237,0.161,0.093,8.24329E-47
MSH2,3.02611E-51,0.36906047,0.166,0.099,8.46404E-47
CLHC1,3.35563E-51,0.366596616,0.165,0.099,9.38571E-47
LIMD1,3.97151E-51,0.314392101,0.157,0.09,1.11083E-46
P3H2,4.11088E-51,-0.277358548,0.762,0.81,1.14981E-46
ACTR2,4.58064E-51,0.345313423,0.299,0.217,1.28121E-46
TENT4B,5.23039E-51,0.483919356,0.352,0.282,1.46294E-46
PHF20,5.5828E-51,0.392776874,0.421,0.34,1.56151E-46
SLFNL1-AS1,5.63216E-51,0.338722718,0.137,0.074,1.57532E-46
MAP3K9,5.89782E-51,0.404684051,0.154,0.09,1.64962E-46
OSBPL9,5.93624E-51,0.398124545,0.574,0.519,1.66037E-46
AKAP7,7.24766E-51,0.401970673,0.202,0.131,2.02717E-46
TMCO3,9.7586E-51,0.292053227,0.14,0.076,2.72948E-46
BTRC,9.90512E-51,0.426726099,0.444,0.382,2.77046E-46
MPPED2,1.01464E-50,0.31279705,0.266,0.181,2.83795E-46
BMPR1A,1.62326E-50,0.446202034,0.43,0.373,4.54027E-46
WDR35,1.83303E-50,0.438462232,0.265,0.192,5.12699E-46
ERP44,2.31533E-50,-0.261703991,0.248,0.348,6.47597E-46
PALM2-AKAP2,3.60429E-50,-0.310256356,0.419,0.504,1.00812E-45
CHD4,3.82082E-50,-0.275182535,0.224,0.315,1.06868E-45
DDX18,4.69695E-50,-0.265509201,0.113,0.187,1.31374E-45
CDK10,5.02016E-50,-0.274702006,0.263,0.357,1.40414E-45
FBXW8,5.95802E-50,0.393528984,0.227,0.154,1.66646E-45
SHISA9,7.71168E-50,0.701365756,0.196,0.127,2.15696E-45
ABR,8.67436E-50,-0.300093111,0.136,0.213,2.42622E-45
NSD2,1.12452E-49,0.409327026,0.303,0.227,3.14529E-45
NCOA3,1.1671E-49,0.389408284,0.403,0.327,3.26438E-45
SH3GLB1,1.50911E-49,0.365848885,0.251,0.176,4.22099E-45
BCO2,1.87087E-49,0.313204751,0.117,0.06,5.23282E-45
EPS8L2,1.97178E-49,-0.251911369,0.473,0.572,5.51508E-45
ABI1,2.52216E-49,0.400507356,0.421,0.346,7.05449E-45
SYTL4,3.03877E-49,0.297552177,0.113,0.057,8.49944E-45
ADGRG1,3.57363E-49,0.421597402,0.399,0.316,9.99545E-45
ABL2,4.64101E-49,0.381840591,0.419,0.34,1.29809E-44
AQP4-AS1,5.74567E-49,0.481784189,0.278,0.2,1.60706E-44
STRN,6.78198E-49,0.416042611,0.355,0.285,1.89692E-44
FCHO2,1.10934E-48,0.403778411,0.403,0.332,3.10283E-44
HNRNPC,1.1324E-48,0.380613386,0.708,0.658,3.16733E-44
KLF10,1.56492E-48,0.291312937,0.153,0.088,4.37709E-44
LEPR,1.78959E-48,0.386965055,0.194,0.124,5.00547E-44
STAT6,2.63368E-48,0.319283087,0.284,0.201,7.3664E-44
ARNT,2.69278E-48,0.393227857,0.279,0.207,7.5317E-44
TMEM267,2.73318E-48,0.337914859,0.148,0.086,7.6447E-44
