,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
DPF3,8.6001E-163,-0.30860495,0.011,0.106,2.4055E-158
KAT2B,1.3293E-161,-0.591314657,0.091,0.266,3.7181E-157
FASTKD1,2.9032E-161,-0.483327782,0.109,0.302,8.1202E-157
TMEM72-AS1,6.1877E-161,-0.401143814,0.042,0.18,1.7307E-156
VEGFA,8.9878E-161,-0.316668219,0.133,0.346,2.5139E-156
HPN,1.9552E-160,-0.441448353,0.18,0.416,5.4687E-156
AC011511.2,2.7943E-159,-0.463860004,0.022,0.132,7.8158E-155
HSP90AA1,7.8649E-159,-0.638896125,0.235,0.478,2.1998E-154
VCAN,6.0918E-158,0.848960088,0.173,0.003,1.7039E-153
LINC01876,6.5737E-158,1.047185944,0.345,0.124,1.8387E-153
MYO5A,1.9492E-157,-0.665530525,0.386,0.623,5.4518E-153
SUCLG2-AS1,3.5645E-157,-0.566991871,0.206,0.443,9.9699E-153
HS3ST1,5.6164E-157,0.940739923,0.198,0.018,1.5709E-152
FGF13,7.5124E-157,-0.894585959,0.255,0.483,2.1012E-152
GLIS1,1.4352E-156,-0.25753232,0.011,0.104,4.0142E-152
TNFRSF11B,1.889E-155,0.846769074,0.215,0.028,5.2836E-151
TCEA3,2.6827E-155,-0.433276206,0.056,0.203,7.5034E-151
FRAS1,5.031E-155,-0.511781045,0.774,0.933,1.4072E-150
LAMC2,8.2122E-155,1.256740744,0.195,0.017,2.297E-150
OSBPL3,1.8204E-154,-0.746048052,0.482,0.707,5.0916E-150
BIRC3,1.9625E-154,0.924463544,0.249,0.052,5.4891E-150
LNX1,1.4427E-153,-0.518159607,0.133,0.335,4.0353E-149
ASS1,1.6182E-153,-0.43361841,0.068,0.227,4.526E-149
GABRB3,2.0836E-153,-0.415836051,0.03,0.15,5.8279E-149
PDE1A,6.6891E-153,0.804983816,0.783,0.657,1.8709E-148
CD24,7.8988E-153,1.072336364,0.534,0.343,2.2093E-148
ALDH6A1,4.9261E-152,-0.290344813,0.027,0.143,1.3778E-147
PLEKHG1,5.1429E-152,1.043039412,0.387,0.18,1.4385E-147
FREM1,6.1772E-152,-0.593759867,0.467,0.727,1.7278E-147
PDZK1,2.7979E-151,-0.327105442,0.042,0.175,7.8256E-147
LIPA,2.2107E-150,-0.299454083,0.043,0.177,6.1833E-146
SLC5A3,5.2763E-150,-0.455061351,0.196,0.431,1.4758E-145
VDAC1,5.3155E-150,-0.424114634,0.083,0.25,1.4867E-145
LIN52,3.9405E-149,-0.420157271,0.165,0.388,1.1022E-144
FER,5.862E-149,0.677747361,0.813,0.711,1.6396E-144
ACAT1,8.234E-149,-0.363447637,0.076,0.238,2.3031E-144
ADAMTS17,8.8747E-149,-0.450932346,0.057,0.204,2.4822E-144
LINC02672,1.0615E-148,-0.367560833,0.015,0.11,2.9689E-144
CHRM3,2.1708E-148,-0.688801139,0.251,0.483,6.0718E-144
AC124947.1,8.0216E-148,-0.392512295,0.023,0.131,2.2436E-143
PALM,2.0768E-147,-0.343319159,0.032,0.152,5.8087E-143
IDH2,2.5129E-147,-0.447005221,0.098,0.274,7.0284E-143
ATP5F1C,4.621E-147,-0.445541914,0.128,0.321,1.2925E-142
U91319.1,4.8511E-147,-0.554295958,0.05,0.187,1.3569E-142
RGN,5.0377E-147,-0.40956396,0.067,0.22,1.409E-142
ALDH4A1,5.6221E-147,-0.258104492,0.021,0.124,1.5725E-142
CDHR3,8.9871E-147,-0.385070706,0.059,0.205,2.5137E-142
NBEA,9.2158E-147,0.784972518,0.708,0.593,2.5777E-142
ADGRF1,1.0598E-146,0.89885077,0.397,0.186,2.9643E-142
NR3C2,1.0784E-146,-0.563361674,0.822,0.94,3.0164E-142
CFTR,1.5165E-146,0.801034898,0.177,0.011,4.2417E-142
GABARAPL1,3.0076E-146,-0.558898149,0.164,0.367,8.4122E-142
MCTP2,1.6091E-145,1.104398477,0.315,0.112,4.5007E-141
LRRK2,2.7973E-145,0.992279828,0.489,0.295,7.8242E-141
LYPD6B,5.5489E-145,0.986488519,0.385,0.176,1.552E-140
CATSPERB,6.8049E-145,1.075395524,0.288,0.093,1.9033E-140
SCN2A,1.1408E-144,0.733053016,0.828,0.729,3.1909E-140
EVA1A,1.4716E-143,-0.49199557,0.096,0.265,4.116E-139
TFDP2,1.9112E-143,-0.553565724,0.41,0.663,5.3456E-139
SLC27A2,3.0444E-143,-0.342492892,0.018,0.116,8.5152E-139
DNASE1,5.6163E-143,-0.461481628,0.11,0.289,1.5709E-138
NHS,5.9873E-143,0.925638412,0.703,0.574,1.6746E-138
MROH7,1.0241E-142,-0.54229068,0.26,0.5,2.8643E-138
ABCC3,1.1346E-142,0.934319352,0.242,0.057,3.1736E-138
MAF,3.1916E-142,-0.288922786,0.029,0.141,8.9269E-138
SLC25A42,6.3927E-142,-0.303557556,0.032,0.148,1.788E-137
AC027288.3,8.1233E-142,-0.425079564,0.089,0.259,2.2721E-137
SLC20A2,8.5366E-142,0.988112698,0.636,0.497,2.3877E-137
PLPP4,1.3961E-141,-0.551339023,0.103,0.275,3.905E-137
CCDC178,4.3308E-141,-0.736966019,0.311,0.532,1.2113E-136
ATP8A1,7.3238E-141,-0.612379087,0.216,0.431,2.0485E-136
